#  gamma_0, gamma_1, gamma_2, gamma_3, K_0, T_0, phi_0, ecc_0, omega_0, K_1, T_1, phi_1, ecc_1, omega_1, sigma_0, sigma_1, sigma_2, sigma_3, 
# 
-4.906799999999999784e+01 6.650199999999999889e+00 3.811440000000000055e+03 3.816750000000000000e+03 9.965389999999999304e+01 5.164350000000000307e+01 2.469919999999999893e-01 6.105800000000000116e-01 3.042289999999999939e+00 9.998879999999999768e+01 2.472079999999999927e+03 3.308580000000000076e+00 4.479420000000000068e-01 4.654349999999999987e+00 3.570559999999999845e-01 9.910959999999999326e+00 1.203580000000000005e+01 1.429340000000000011e+01
-5.092649999999999721e+01 6.354149999999999743e+00 3.809409999999999854e+03 3.818559999999999945e+03 9.910930000000000462e+01 2.414090000000000146e+03 4.277230000000000310e+00 4.302329999999999766e-01 4.715799999999999770e+00 9.999420000000000641e+01 5.163709999999999667e+01 9.582730000000000414e-01 6.004939999999999722e-01 3.044200000000000017e+00 5.821110000000000007e+00 1.026319999999999943e+01 1.164320000000000022e+01 1.152059999999999995e+01
-5.112279999999999802e+01 9.220499999999999474e+00 3.811170000000000073e+03 3.824059999999999945e+03 9.997960000000000491e+01 5.164130000000000109e+01 3.187409999999999896e-03 6.055220000000000047e-01 3.065119999999999845e+00 9.868349999999999511e+01 2.474719999999999800e+03 3.628859999999999975e+00 4.406860000000000221e-01 4.737219999999999764e+00 8.525700000000000500e+00 1.115900000000000070e+01 1.317719999999999914e+01 8.399210000000000065e+00
-5.384479999999999933e+01 4.011379999999999946e+00 3.812010000000000218e+03 3.817679999999999836e+03 9.982800000000000296e+01 5.163779999999999859e+01 5.101829999999999643e+00 5.990849999999999786e-01 3.039940000000000087e+00 9.994320000000000448e+01 2.465480000000000018e+03 5.435150000000000148e+00 4.264510000000000245e-01 4.725259999999999572e+00 5.479980000000000295e+00 1.045679999999999943e+01 1.174499999999999922e+01 1.165240000000000009e+01
-5.316190000000000282e+01 4.626750000000000362e+00 3.815000000000000000e+03 3.825070000000000164e+03 9.985280000000000200e+01 2.490519999999999982e+03 5.476200000000000401e+00 4.336990000000000012e-01 4.706870000000000331e+00 9.975260000000000105e+01 5.164459999999999695e+01 6.201109999999999900e+00 6.015669999999999629e-01 3.051969999999999850e+00 3.586819999999999897e+00 1.026810000000000045e+01 1.295800000000000018e+01 1.173789999999999978e+01
-5.090299999999999869e+01 7.004450000000000287e+00 3.814269999999999982e+03 3.820849999999999909e+03 9.999169999999999447e+01 5.163750000000000284e+01 3.313800000000000079e+00 6.114929999999999533e-01 3.047060000000000102e+00 9.941930000000000689e+01 2.458139999999999873e+03 5.594330000000000247e+00 4.455399999999999916e-01 4.728600000000000136e+00 6.121540000000000425e+00 9.761049999999999116e+00 1.300009999999999977e+01 1.243270000000000053e+01
-5.443130000000000024e+01 3.427029999999999799e+00 3.815219999999999800e+03 3.815659999999999854e+03 9.982909999999999684e+01 5.163779999999999859e+01 4.940839999999999677e+00 5.961149999999999505e-01 3.079470000000000152e+00 9.994329999999999359e+01 2.409809999999999945e+03 5.470749999999999780e+00 3.915409999999999724e-01 4.792110000000000092e+00 5.686659999999999826e+00 1.034709999999999930e+01 1.058179999999999943e+01 7.536089999999999733e+00
-5.596000000000000085e+01 3.288879999999999804e+00 3.810230000000000018e+03 3.817360000000000127e+03 9.992499999999999716e+01 5.164390000000000214e+01 2.225070000000000103e+00 6.153300000000000436e-01 3.057980000000000143e+00 9.994989999999999952e+01 2.432699999999999818e+03 2.826909999999999812e+00 4.097830000000000084e-01 4.785409999999999719e+00 7.060620000000000118e+00 1.166119999999999912e+01 1.269350000000000023e+01 1.260089999999999932e+01
-5.204110000000000014e+01 6.753879999999999661e+00 3.813539999999999964e+03 3.820369999999999891e+03 9.940909999999999513e+01 2.450840000000000146e+03 5.753280000000000172e+00 4.307119999999999838e-01 4.764190000000000147e+00 9.968129999999999313e+01 5.164020000000000010e+01 6.202460000000000306e+00 5.925169999999999604e-01 3.087740000000000151e+00 6.439420000000000144e+00 9.167479999999999407e+00 1.064189999999999969e+01 1.083220000000000027e+01
-5.416629999999999967e+01 4.433259999999999756e+00 3.813760000000000218e+03 3.820230000000000018e+03 9.976609999999999445e+01 5.164900000000000091e+01 1.928960000000000119e-01 6.006390000000000340e-01 3.055159999999999876e+00 9.990189999999999770e+01 2.462210000000000036e+03 3.359690000000000065e+00 4.277159999999999851e-01 4.780940000000000190e+00 4.932529999999999859e+00 1.291610000000000014e+01 7.701430000000000220e+00 1.028659999999999997e+01
-5.406530000000000058e+01 3.821320000000000050e+00 3.812519999999999982e+03 3.817480000000000018e+03 9.947849999999999682e+01 5.164059999999999917e+01 2.117970000000000130e+00 6.104950000000000099e-01 3.044130000000000003e+00 9.948799999999999955e+01 2.415949999999999818e+03 2.882699999999999818e+00 4.212549999999999906e-01 4.771880000000000344e+00 4.417430000000000412e+00 7.324029999999999596e+00 1.306709999999999994e+01 1.275949999999999918e+01
-5.005760000000000076e+01 7.667169999999999597e+00 3.810880000000000109e+03 3.817539999999999964e+03 9.972199999999999420e+01 5.164390000000000214e+01 2.284590000000000121e+00 5.967719999999999692e-01 3.005790000000000184e+00 9.956929999999999836e+01 2.466949999999999818e+03 2.929040000000000088e+00 4.593559999999999865e-01 4.622220000000000439e+00 1.980280000000000040e+00 1.159939999999999927e+01 1.730880000000000152e+01 9.120060000000000500e+00
-5.276319999999999766e+01 6.122469999999999857e+00 3.815889999999999873e+03 3.820460000000000036e+03 9.972560000000000002e+01 5.164789999999999992e+01 1.978340000000000098e-01 6.070849999999999858e-01 3.072259999999999991e+00 9.946869999999999834e+01 2.462199999999999818e+03 3.396090000000000053e+00 4.194470000000000143e-01 4.704729999999999634e+00 3.631330000000000169e+00 9.563629999999999853e+00 1.041760000000000019e+01 1.380189999999999984e+01
-5.225610000000000355e+01 4.819490000000000052e+00 3.816820000000000164e+03 3.822340000000000146e+03 9.990869999999999607e+01 5.164489999999999981e+01 1.704800000000000093e+00 6.027730000000000032e-01 3.066739999999999799e+00 9.927349999999999852e+01 2.450039999999999964e+03 3.715860000000000163e+00 4.277739999999999876e-01 4.736539999999999750e+00 4.782610000000000028e+00 1.028640000000000043e+01 1.381639999999999979e+01 1.075569999999999915e+01
-5.069619999999999749e+01 9.319900000000000517e+00 3.813440000000000055e+03 3.818739999999999782e+03 9.993649999999999523e+01 5.164139999999999731e+01 2.796580000000000177e-01 5.994599999999999929e-01 3.051699999999999857e+00 9.930509999999999593e+01 2.459690000000000055e+03 3.279799999999999827e+00 4.395809999999999995e-01 4.707189999999999763e+00 6.082150000000000389e+00 8.482870000000000132e+00 1.570780000000000065e+01 8.914709999999999468e+00
-4.785549999999999926e+01 7.238249999999999851e+00 3.814130000000000109e+03 3.816800000000000182e+03 9.966310000000000002e+01 2.485480000000000018e+03 5.527289999999999814e+00 4.505120000000000235e-01 4.659489999999999910e+00 9.990430000000000632e+01 5.164459999999999695e+01 6.225419999999999732e+00 6.082570000000000476e-01 3.054969999999999963e+00 5.993349999999999511e-01 1.007799999999999940e+01 1.664709999999999823e+01 1.127919999999999945e+01
-5.537109999999999843e+01 4.760799999999999699e+00 3.809320000000000164e+03 3.821900000000000091e+03 9.967400000000000659e+01 5.164459999999999695e+01 1.965030000000000110e-01 6.119580000000000020e-01 3.023989999999999956e+00 9.984799999999999898e+01 2.462170000000000073e+03 3.315519999999999801e+00 4.136020000000000252e-01 4.745829999999999771e+00 6.374399999999999622e+00 9.131420000000000314e+00 9.167070000000000718e+00 1.709250000000000114e+01
-5.160609999999999786e+01 7.950770000000000337e+00 3.815199999999999818e+03 3.816400000000000091e+03 9.936260000000000048e+01 5.164489999999999981e+01 1.700150000000000050e+00 6.049240000000000173e-01 3.055849999999999955e+00 9.989790000000000703e+01 2.452460000000000036e+03 3.665259999999999962e+00 4.247040000000000259e-01 4.713709999999999845e+00 1.254450000000000065e+00 8.845219999999999416e+00 1.017539999999999978e+01 1.005369999999999919e+01
-5.381539999999999679e+01 4.896130000000000315e+00 3.812880000000000109e+03 3.818920000000000073e+03 9.979319999999999879e+01 5.164350000000000307e+01 2.476299999999999890e-01 6.052750000000000075e-01 3.024610000000000021e+00 9.957410000000000139e+01 2.447409999999999854e+03 3.246280000000000054e+00 4.269310000000000049e-01 4.736629999999999896e+00 5.720579999999999998e+00 9.419290000000000163e+00 7.400970000000000049e+00 1.079110000000000014e+01
-5.310179999999999723e+01 3.930860000000000021e+00 3.814409999999999854e+03 3.822829999999999927e+03 9.980480000000000018e+01 2.487989999999999782e+03 5.431589999999999918e+00 4.411309999999999953e-01 4.761350000000000193e+00 9.918479999999999563e+01 5.164459999999999695e+01 6.254410000000000025e+00 6.092750000000000110e-01 3.078980000000000050e+00 6.500280000000000058e+00 9.707910000000000039e+00 1.257920000000000016e+01 1.032579999999999920e+01
-5.294109999999999872e+01 5.660890000000000200e+00 3.809409999999999854e+03 3.817019999999999982e+03 9.943619999999999948e+01 5.164170000000000016e+01 2.109170000000000211e+00 6.030919999999999614e-01 3.071239999999999970e+00 9.905819999999999936e+01 2.423110000000000127e+03 2.857489999999999863e+00 4.148959999999999870e-01 4.788319999999999688e+00 6.511529999999999596e+00 1.033549999999999969e+01 1.410989999999999966e+01 1.133050000000000068e+01
-5.422169999999999845e+01 7.065319999999999823e+00 3.810239999999999782e+03 3.820789999999999964e+03 9.983469999999999800e+01 2.448900000000000091e+03 7.736730000000000551e-01 4.260070000000000245e-01 4.767820000000000391e+00 9.981629999999999825e+01 5.164229999999999876e+01 5.697470000000000034e+00 5.982939999999999925e-01 3.039439999999999920e+00 3.374109999999999943e+00 1.100040000000000084e+01 8.989639999999999631e+00 1.214119999999999955e+01
-5.038609999999999900e+01 6.966569999999999929e+00 3.812590000000000146e+03 3.818289999999999964e+03 9.939329999999999643e+01 2.483389999999999873e+03 2.580299999999999816e-01 4.421149999999999802e-01 4.706850000000000200e+00 9.946490000000000009e+01 5.163770000000000238e+01 4.329729999999999634e+00 6.024469999999999548e-01 3.067880000000000162e+00 1.693000000000000060e-01 8.716290000000000759e+00 9.164490000000000691e+00 1.124810000000000088e+01
-5.577159999999999940e+01 4.561300000000000132e+00 3.808010000000000218e+03 3.822949999999999818e+03 9.978749999999999432e+01 5.164130000000000109e+01 1.326759999999999884e-01 6.047230000000000105e-01 3.050100000000000033e+00 9.954250000000000398e+01 2.447469999999999800e+03 3.345099999999999962e+00 4.321780000000000066e-01 4.819239999999999746e+00 7.727009999999999934e+00 1.075099999999999945e+01 1.365530000000000044e+01 1.104940000000000033e+01
-5.122010000000000218e+01 7.263230000000000075e+00 3.812579999999999927e+03 3.818730000000000018e+03 9.860429999999999495e+01 2.478380000000000109e+03 2.904619999999999980e-01 4.297469999999999901e-01 4.694060000000000343e+00 9.971030000000000371e+01 5.163770000000000238e+01 4.323500000000000121e+00 6.152710000000000123e-01 3.057430000000000092e+00 6.467430000000000234e+00 1.029519999999999946e+01 1.212490000000000023e+01 1.147830000000000084e+01
-5.395550000000000068e+01 8.471030000000000726e+00 3.812349999999999909e+03 3.819550000000000182e+03 9.997209999999999752e+01 2.460489999999999782e+03 5.299800000000000288e+00 4.360319999999999752e-01 4.739200000000000301e+00 9.968750000000000000e+01 5.164240000000000208e+01 6.192079999999999806e+00 6.091670000000000140e-01 3.050619999999999887e+00 7.230839999999999712e+00 1.080320000000000036e+01 1.070880000000000010e+01 9.853059999999999263e+00
-4.932319999999999993e+01 7.256879999999999775e+00 3.812659999999999854e+03 3.822269999999999982e+03 9.973969999999999914e+01 2.488400000000000091e+03 2.291390000000000093e-01 4.361949999999999994e-01 4.639029999999999987e+00 9.938890000000000668e+01 5.163770000000000238e+01 4.300810000000000244e+00 6.043969999999999620e-01 3.006159999999999943e+00 6.620059999999999611e+00 9.946099999999999497e+00 9.427360000000000184e+00 1.098780000000000001e+01
-5.343160000000000309e+01 6.201249999999999929e+00 3.812269999999999982e+03 3.818179999999999836e+03 9.929130000000000678e+01 2.443530000000000200e+03 5.842439999999999856e+00 4.305180000000000118e-01 4.729540000000000077e+00 9.964140000000000441e+01 5.164020000000000010e+01 6.177200000000000024e+00 6.090219999999999523e-01 3.066870000000000207e+00 6.361749999999999794e+00 9.729490000000000194e+00 1.379589999999999961e+01 8.056390000000000384e+00
-5.019239999999999924e+01 8.388009999999999522e+00 3.812070000000000164e+03 3.817960000000000036e+03 9.997889999999999588e+01 5.163750000000000284e+01 3.317410000000000192e+00 6.088810000000000056e-01 3.032459999999999933e+00 9.891610000000000014e+01 2.458130000000000109e+03 5.610560000000000436e+00 4.347230000000000261e-01 4.687669999999999781e+00 4.946159999999999890e+00 8.929069999999999396e+00 1.177410000000000068e+01 1.287979999999999947e+01
-5.153670000000000329e+01 6.815859999999999808e+00 3.813739999999999782e+03 3.817650000000000091e+03 9.825669999999999504e+01 2.448469999999999800e+03 5.960440000000000182e+00 4.368259999999999921e-01 4.761849999999999916e+00 9.886660000000000537e+01 5.164459999999999695e+01 6.202849999999999753e+00 6.004009999999999625e-01 3.055940000000000101e+00 6.303340000000000387e+00 9.651439999999999131e+00 2.018750000000000000e+01 1.138250000000000028e+01
-5.211350000000000193e+01 5.331389999999999851e+00 3.814889999999999873e+03 3.819150000000000091e+03 9.962800000000000011e+01 5.164079999999999870e+01 3.092060000000000031e+00 5.990379999999999594e-01 3.041080000000000005e+00 9.991310000000000002e+01 2.463099999999999909e+03 5.672469999999999679e+00 4.279919999999999836e-01 4.699550000000000338e+00 4.891829999999999679e+00 8.705090000000000217e+00 1.217239999999999966e+01 1.193750000000000000e+01
-5.116839999999999833e+01 7.701529999999999987e+00 3.811289999999999964e+03 3.814429999999999836e+03 9.941330000000000666e+01 2.407519999999999982e+03 5.716239999999999988e+00 4.256699999999999928e-01 4.693769999999999776e+00 9.893410000000000082e+01 5.164240000000000208e+01 6.236509999999999998e+00 6.082579999999999654e-01 3.036410000000000053e+00 1.573099999999999943e+00 1.076449999999999996e+01 1.906640000000000157e+01 9.387309999999999377e+00
-5.671979999999999933e+01 4.620300000000000296e+00 3.814300000000000182e+03 3.819840000000000146e+03 9.996330000000000382e+01 5.164059999999999917e+01 2.215590000000000170e+00 6.065989999999999993e-01 3.022330000000000183e+00 9.991599999999999682e+01 2.442389999999999873e+03 2.828320000000000167e+00 4.179510000000000169e-01 4.779569999999999652e+00 7.990169999999999995e+00 9.464689999999999159e+00 1.571570000000000000e+01 1.448249999999999993e+01
-5.012819999999999965e+01 7.929240000000000066e+00 3.813559999999999945e+03 3.818469999999999800e+03 9.996699999999999875e+01 5.164079999999999870e+01 3.101469999999999949e+00 5.999560000000000448e-01 3.047489999999999810e+00 9.997719999999999629e+01 2.450800000000000182e+03 5.653170000000000250e+00 4.369190000000000018e-01 4.724540000000000184e+00 3.282650000000000151e-02 1.059099999999999930e+01 1.568169999999999931e+01 1.092060000000000031e+01
-5.143200000000000216e+01 6.446449999999999569e+00 3.810730000000000018e+03 3.822539999999999964e+03 9.960760000000000502e+01 5.163750000000000284e+01 3.277699999999999836e+00 6.003300000000000303e-01 3.078009999999999913e+00 9.898489999999999611e+01 2.458170000000000073e+03 5.720609999999999751e+00 4.391780000000000128e-01 4.705739999999999590e+00 5.869539999999999758e+00 8.424970000000000070e+00 1.624390000000000001e+01 1.116409999999999947e+01
-5.067390000000000327e+01 8.011939999999999173e+00 3.809349999999999909e+03 3.818820000000000164e+03 9.988389999999999702e+01 2.450889999999999873e+03 5.921520000000000117e+00 4.499349999999999739e-01 4.689589999999999925e+00 9.969589999999999463e+01 5.164020000000000010e+01 6.270010000000000083e+00 6.085779999999999523e-01 3.049830000000000041e+00 5.015150000000000219e+00 1.089140000000000086e+01 1.967739999999999867e+01 1.136320000000000086e+01
-5.423120000000000118e+01 5.952219999999999622e+00 3.813789999999999964e+03 3.818039999999999964e+03 9.974960000000000093e+01 2.443550000000000182e+03 5.855419999999999625e+00 4.329069999999999863e-01 4.759619999999999962e+00 9.965689999999999316e+01 5.164020000000000010e+01 6.187429999999999986e+00 6.043969999999999620e-01 3.042260000000000186e+00 2.341450000000000031e+00 8.736330000000000595e+00 1.129119999999999990e+01 1.503570000000000029e+01
-5.155160000000000053e+01 5.665949999999999598e+00 3.813599999999999909e+03 3.820159999999999854e+03 9.991020000000000323e+01 5.163889999999999958e+01 5.066679999999999851e+00 6.101750000000000229e-01 3.019750000000000156e+00 9.999339999999999407e+01 2.463000000000000000e+03 5.398699999999999832e+00 4.319319999999999826e-01 4.744720000000000049e+00 3.443140000000000089e+00 1.028700000000000081e+01 1.295800000000000018e+01 1.355860000000000021e+01
-5.482710000000000150e+01 3.368310000000000137e+00 3.813469999999999800e+03 3.818309999999999945e+03 9.951330000000000098e+01 5.164379999999999882e+01 1.656150000000000011e+00 6.033359999999999834e-01 3.044869999999999965e+00 9.982500000000000284e+01 2.452460000000000036e+03 3.606510000000000105e+00 4.143069999999999808e-01 4.815570000000000128e+00 5.809730000000000061e+00 9.307420000000000471e+00 9.101520000000000721e+00 8.545030000000000570e+00
-5.122010000000000218e+01 7.263230000000000075e+00 3.812579999999999927e+03 3.818730000000000018e+03 9.860429999999999495e+01 2.478380000000000109e+03 2.904619999999999980e-01 4.297469999999999901e-01 4.694060000000000343e+00 9.971030000000000371e+01 5.163770000000000238e+01 4.323500000000000121e+00 6.152710000000000123e-01 3.057430000000000092e+00 6.467430000000000234e+00 1.029519999999999946e+01 1.212490000000000023e+01 1.147830000000000084e+01
-4.976720000000000255e+01 7.803410000000000402e+00 3.807340000000000146e+03 3.821239999999999782e+03 9.991039999999999566e+01 2.488409999999999854e+03 2.487749999999999961e-01 4.621370000000000200e-01 4.638379999999999725e+00 9.995380000000000109e+01 5.163770000000000238e+01 4.300819999999999865e+00 5.976930000000000298e-01 3.073799999999999866e+00 4.612840000000000273e-01 1.069529999999999959e+01 1.088490000000000002e+01 9.348530000000000229e+00
-5.154059999999999775e+01 6.466210000000000235e+00 3.814289999999999964e+03 3.826179999999999836e+03 9.975339999999999918e+01 5.164459999999999695e+01 4.633929999999999647e-03 6.033619999999999539e-01 3.028540000000000010e+00 9.925169999999999959e+01 2.474710000000000036e+03 3.633649999999999824e+00 4.400109999999999855e-01 4.738870000000000360e+00 7.588110000000000688e-02 1.047560000000000002e+01 1.437079999999999913e+01 1.133419999999999916e+01
-5.116839999999999833e+01 7.701529999999999987e+00 3.811289999999999964e+03 3.814429999999999836e+03 9.941330000000000666e+01 2.407519999999999982e+03 5.716239999999999988e+00 4.256699999999999928e-01 4.693769999999999776e+00 9.893410000000000082e+01 5.164240000000000208e+01 6.236509999999999998e+00 6.082579999999999654e-01 3.036410000000000053e+00 1.573099999999999943e+00 1.076449999999999996e+01 1.906640000000000157e+01 9.387309999999999377e+00
-5.133760000000000190e+01 5.207089999999999996e+00 3.813019999999999982e+03 3.815019999999999982e+03 9.951409999999999911e+01 2.443539999999999964e+03 5.861570000000000391e+00 4.237670000000000048e-01 4.690570000000000128e+00 9.989310000000000400e+01 5.164020000000000010e+01 6.173210000000000086e+00 6.112039999999999695e-01 3.049110000000000209e+00 3.902449999999999669e-02 9.434760000000000701e+00 1.121189999999999998e+01 1.212119999999999997e+01
-5.596000000000000085e+01 3.288879999999999804e+00 3.810230000000000018e+03 3.817360000000000127e+03 9.992499999999999716e+01 5.164390000000000214e+01 2.225070000000000103e+00 6.153300000000000436e-01 3.057980000000000143e+00 9.994989999999999952e+01 2.432699999999999818e+03 2.826909999999999812e+00 4.097830000000000084e-01 4.785409999999999719e+00 7.060620000000000118e+00 1.166119999999999912e+01 1.269350000000000023e+01 1.260089999999999932e+01
-5.609530000000000172e+01 2.882089999999999819e+00 3.814480000000000018e+03 3.817519999999999982e+03 9.999649999999999750e+01 5.164869999999999806e+01 5.301770000000000316e+00 6.084549999999999681e-01 3.062310000000000088e+00 9.940800000000000125e+01 2.452719999999999800e+03 4.311209999999999987e+00 4.031210000000000071e-01 4.764999999999999680e+00 3.758020000000000138e+00 1.086009999999999920e+01 8.966430000000000788e+00 9.366460000000000008e+00
-4.938499999999999801e+01 8.788740000000000663e+00 3.809309999999999945e+03 3.822340000000000146e+03 9.963120000000000687e+01 2.485489999999999782e+03 5.550040000000000084e+00 4.635130000000000083e-01 4.625350000000000072e+00 9.995229999999999393e+01 5.164459999999999695e+01 6.224199999999999733e+00 6.096749999999999670e-01 3.052929999999999922e+00 1.728399999999999936e-01 9.273860000000000881e+00 1.636220000000000141e+01 1.179780000000000051e+01
-4.993079999999999785e+01 7.308830000000000382e+00 3.816039999999999964e+03 3.819550000000000182e+03 9.984480000000000643e+01 5.163859999999999673e+01 3.205439999999999845e+00 6.048149999999999915e-01 3.061859999999999804e+00 9.986660000000000537e+01 2.480590000000000146e+03 5.857079999999999842e+00 4.562559999999999949e-01 4.645859999999999879e+00 2.281340000000000104e-02 9.910289999999999822e+00 1.332349999999999923e+01 7.416330000000000311e+00
-5.182300000000000040e+01 7.983889999999999709e+00 3.813300000000000182e+03 3.818849999999999909e+03 9.934829999999999472e+01 2.441150000000000091e+03 5.935550000000000104e+00 4.375859999999999750e-01 4.731849999999999667e+00 9.989279999999999404e+01 5.164020000000000010e+01 6.263650000000000162e+00 5.955209999999999670e-01 3.066059999999999786e+00 5.957449999999999690e+00 9.898070000000000590e+00 1.254579999999999984e+01 7.453109999999999680e+00
-5.347540000000000049e+01 2.968199999999999950e+00 3.810380000000000109e+03 3.817599999999999909e+03 9.935169999999999391e+01 2.441159999999999854e+03 5.955090000000000217e+00 4.119240000000000124e-01 4.760189999999999699e+00 9.998149999999999693e+01 5.164020000000000010e+01 3.041030000000000122e-02 5.997310000000000141e-01 3.058059999999999778e+00 4.070350000000000357e+00 1.055739999999999945e+01 1.259490000000000087e+01 1.309500000000000064e+01
-5.112429999999999808e+01 8.818540000000000489e+00 3.815880000000000109e+03 3.819460000000000036e+03 9.935930000000000462e+01 2.453719999999999800e+03 6.004810000000000425e-01 4.346360000000000223e-01 4.706129999999999924e+00 9.941779999999999973e+01 5.164450000000000074e+01 5.746050000000000324e+00 6.003680000000000128e-01 3.075959999999999805e+00 3.619250000000000078e+00 1.045889999999999986e+01 1.513250000000000028e+01 1.025890000000000057e+01
-5.221540000000000248e+01 5.357059999999999711e+00 3.817769999999999982e+03 3.821250000000000000e+03 9.956300000000000239e+01 2.475980000000000018e+03 5.680600000000000094e-01 4.525919999999999943e-01 4.689049999999999940e+00 9.925990000000000180e+01 5.163689999999999714e+01 5.795849999999999724e+00 5.869510000000000005e-01 3.033850000000000158e+00 3.389619999999999855e+00 1.077159999999999940e+01 8.878719999999999501e+00 1.066910000000000025e+01
-5.025469999999999970e+01 5.753239999999999910e+00 3.810559999999999945e+03 3.818219999999999800e+03 9.965460000000000207e+01 2.430849999999999909e+03 4.311609999999999943e+00 4.448940000000000117e-01 4.724510000000000431e+00 9.948690000000000566e+01 5.163709999999999667e+01 1.069700000000000095e+00 6.008769999999999945e-01 3.063550000000000217e+00 6.395310000000000272e+00 9.446960000000000690e+00 1.429879999999999995e+01 1.145650000000000013e+01
-5.077799999999999869e+01 6.721149999999999736e+00 3.812179999999999836e+03 3.818599999999999909e+03 9.994769999999999754e+01 5.164600000000000080e+01 1.721130000000000049e+00 5.957750000000000545e-01 3.045809999999999906e+00 9.983639999999999759e+01 2.452449999999999818e+03 3.647310000000000052e+00 4.318139999999999756e-01 4.692099999999999937e+00 5.732510000000000439e+00 9.061270000000000380e+00 1.186170000000000080e+01 9.538109999999999644e+00
-5.465890000000000271e+01 4.961020000000000429e+00 3.816610000000000127e+03 3.818139999999999873e+03 9.881239999999999668e+01 5.164779999999999660e+01 1.083080000000000015e-01 6.009630000000000249e-01 3.042710000000000026e+00 9.938450000000000273e+01 2.418530000000000200e+03 3.421209999999999862e+00 4.113060000000000049e-01 4.745230000000000281e+00 1.703309999999999894e-02 1.103689999999999927e+01 1.001759999999999984e+01 1.536580000000000013e+01
-5.312700000000000244e+01 7.811950000000000394e+00 3.813360000000000127e+03 3.819090000000000146e+03 9.963890000000000668e+01 5.164059999999999917e+01 2.086129999999999818e+00 5.982790000000000052e-01 3.078660000000000174e+00 9.949639999999999418e+01 2.437559999999999945e+03 2.933440000000000047e+00 4.131059999999999732e-01 4.712270000000000181e+00 4.749670000000000059e+00 9.627710000000000434e+00 1.484059999999999935e+00 1.048300000000000054e+01
-5.310179999999999723e+01 3.930860000000000021e+00 3.814409999999999854e+03 3.822829999999999927e+03 9.980480000000000018e+01 2.487989999999999782e+03 5.431589999999999918e+00 4.411309999999999953e-01 4.761350000000000193e+00 9.918479999999999563e+01 5.164459999999999695e+01 6.254410000000000025e+00 6.092750000000000110e-01 3.078980000000000050e+00 6.500280000000000058e+00 9.707910000000000039e+00 1.257920000000000016e+01 1.032579999999999920e+01
-5.379959999999999809e+01 5.983089999999999797e+00 3.816679999999999836e+03 3.813070000000000164e+03 9.898789999999999623e+01 2.434010000000000218e+03 6.251850000000000129e+00 4.231349999999999834e-01 4.774919999999999831e+00 9.975289999999999679e+01 5.164750000000000085e+01 4.461809999999999832e+00 6.140050000000000230e-01 3.060000000000000053e+00 3.390919999999999934e+00 9.668079999999999785e+00 9.709139999999999660e+00 1.563799999999999990e+01
-5.482169999999999987e+01 5.247510000000000119e+00 3.815949999999999818e+03 3.816510000000000218e+03 9.947199999999999420e+01 5.163949999999999818e+01 2.078939999999999788e+00 6.012659999999999672e-01 3.072859999999999925e+00 9.953230000000000643e+01 2.430389999999999873e+03 3.076090000000000213e+00 4.085520000000000262e-01 4.792760000000000353e+00 7.433970000000000411e+00 9.739380000000000592e+00 2.243660000000000099e-02 1.265779999999999994e+01
-5.114939999999999998e+01 7.407239999999999824e+00 3.816550000000000182e+03 3.816789999999999964e+03 9.985299999999999443e+01 5.164170000000000016e+01 2.243780000000000108e+00 6.126709999999999656e-01 3.004179999999999851e+00 9.972889999999999588e+01 2.442349999999999909e+03 2.786480000000000068e+00 4.383719999999999839e-01 4.680279999999999774e+00 4.348080000000000389e+00 9.078730000000000189e+00 1.952830000000000155e+01 1.056290000000000084e+01
-4.836299999999999955e+01 7.646160000000000068e+00 3.812670000000000073e+03 3.814420000000000073e+03 9.931210000000000093e+01 5.163750000000000284e+01 3.250859999999999861e+00 6.060809999999999809e-01 3.044849999999999834e+00 9.967079999999999984e+01 2.460659999999999854e+03 5.808959999999999901e+00 4.480709999999999971e-01 4.634640000000000093e+00 2.813530000000000086e+00 9.039770000000000749e+00 1.181390000000000029e+01 1.339649999999999963e+01
-5.268319999999999936e+01 5.929710000000000036e+00 3.814900000000000091e+03 3.821570000000000164e+03 9.987000000000000455e+01 5.163859999999999673e+01 3.212520000000000042e+00 6.167599999999999749e-01 3.030930000000000124e+00 9.954439999999999600e+01 2.453309999999999945e+03 5.832390000000000185e+00 4.205130000000000257e-01 4.745930000000000426e+00 3.060470000000000024e+00 1.070100000000000051e+01 1.662229999999999919e+01 9.347429999999999239e+00
-5.157580000000000098e+01 8.725649999999999906e+00 3.807449999999999818e+03 3.817300000000000182e+03 9.968919999999999959e+01 2.456039999999999964e+03 2.832910000000000150e-01 4.417360000000000175e-01 4.662390000000000256e+00 9.992700000000000671e+01 5.163660000000000139e+01 4.247169999999999668e+00 6.110619999999999941e-01 3.025729999999999809e+00 1.128290000000000022e-02 8.899670000000000414e+00 1.211030000000000051e+01 1.094810000000000016e+01
-5.179299999999999926e+01 7.006940000000000168e+00 3.812849999999999909e+03 3.822059999999999945e+03 9.979470000000000596e+01 5.163859999999999673e+01 3.131409999999999805e+00 6.074519999999999920e-01 3.042600000000000193e+00 9.996349999999999625e+01 2.463150000000000091e+03 5.794439999999999813e+00 4.353810000000000180e-01 4.735170000000000101e+00 2.150450000000000195e+00 9.607169999999999987e+00 1.174789999999999957e+01 9.293189999999999173e+00
