#  gamma_0, gamma_1, gamma_2, gamma_3, K_0, T_0, phi_0, ecc_0, omega_0, K_1, T_1, phi_1, ecc_1, omega_1, sigma_0, sigma_1, sigma_2, sigma_3, 
# 
-5.395210000000000150e+01 3.880430000000000046e+00 3.812869999999999891e+03 3.820750000000000000e+03 9.981390000000000384e+01 2.472099999999999909e+03 3.314509999999999845e+00 4.139039999999999941e-01 4.753440000000000332e+00 9.986050000000000182e+01 5.164099999999999824e+01 4.685010000000000119e+00 6.216699999999999449e-01 3.047959999999999781e+00 4.066709999999999603e+00 1.056969999999999921e+01 8.973819999999999908e+00 1.266409999999999947e+01
-5.082379999999999853e+01 6.960440000000000182e+00 3.814929999999999836e+03 3.818809999999999945e+03 9.928860000000000241e+01 2.485269999999999982e+03 5.000160000000000160e+00 4.319899999999999851e-01 4.661900000000000155e+00 9.985190000000000055e+01 5.164710000000000178e+01 1.800340000000000051e+00 6.034920000000000284e-01 3.035159999999999858e+00 2.198080000000000034e+00 1.154209999999999958e+01 1.728969999999999985e+01 1.429410000000000025e+01
-4.809389999999999787e+01 5.938869999999999649e+00 3.813530000000000200e+03 3.819469999999999800e+03 9.996540000000000248e+01 2.472789999999999964e+03 5.106290000000000440e+00 4.587240000000000206e-01 4.679870000000000196e+00 9.948199999999999932e+01 5.164050000000000296e+01 1.832049999999999956e+00 6.004829999999999890e-01 3.016880000000000006e+00 4.338449999999999918e+00 1.042029999999999923e+01 1.533890000000000065e+01 1.203960000000000008e+01
-5.103450000000000131e+01 7.554990000000000094e+00 3.811239999999999782e+03 3.815130000000000109e+03 9.973050000000000637e+01 5.163569999999999993e+01 5.256630000000000358e+00 6.073669999999999902e-01 3.046359999999999957e+00 9.987609999999999388e+01 2.436000000000000000e+03 5.151250000000000107e+00 4.324959999999999916e-01 4.724520000000000053e+00 5.410560000000000258e+00 9.838340000000000529e+00 1.556339999999999968e+01 9.637150000000000105e+00
-5.073790000000000333e+01 8.742210000000000036e+00 3.811179999999999836e+03 3.820170000000000073e+03 9.979279999999999973e+01 2.451159999999999854e+03 3.489289999999999892e-01 4.368949999999999778e-01 4.670740000000000336e+00 9.997709999999999297e+01 5.164249999999999829e+01 3.769290000000000140e-01 6.025989999999999958e-01 3.056470000000000020e+00 5.237700000000000244e+00 1.023520000000000074e+01 1.363339999999999996e+01 9.506309999999999150e+00
-5.012360000000000326e+01 7.907250000000000334e+00 3.817820000000000164e+03 3.816940000000000055e+03 9.967799999999999727e+01 2.455469999999999800e+03 5.121269999999999989e+00 4.399440000000000017e-01 4.664019999999999833e+00 9.981669999999999732e+01 5.164500000000000313e+01 2.285260000000000069e+00 6.155810000000000448e-01 3.039039999999999964e+00 2.382949999999999999e-02 1.019159999999999933e+01 1.750379999999999825e+01 1.004279999999999973e+01
-5.261840000000000117e+01 4.033120000000000260e+00 3.811119999999999891e+03 3.818469999999999800e+03 9.988700000000000045e+01 2.465300000000000182e+03 4.977890000000000370e+00 4.280019999999999936e-01 4.735540000000000305e+00 9.993989999999999441e+01 5.164710000000000178e+01 1.876609999999999889e+00 6.096700000000000452e-01 3.044329999999999981e+00 2.583879999999999857e-02 1.035009999999999941e+01 1.352059999999999995e+01 1.153059999999999974e+01
-5.048460000000000036e+01 7.782600000000000406e+00 3.809210000000000036e+03 3.820059999999999945e+03 9.971980000000000643e+01 5.163569999999999993e+01 5.006700000000000372e+00 6.032729999999999482e-01 3.038710000000000022e+00 9.932980000000000587e+01 2.460519999999999982e+03 5.382469999999999644e+00 4.493610000000000104e-01 4.741290000000000227e+00 1.154649999999999947e-02 9.841450000000000031e+00 1.214339999999999975e+01 1.050779999999999959e+01
-5.026429999999999865e+01 6.598019999999999996e+00 3.812199999999999818e+03 3.822659999999999854e+03 9.982599999999999341e+01 2.482630000000000109e+03 4.612930000000000419e+00 4.269180000000000197e-01 4.735129999999999839e+00 9.997270000000000323e+01 5.164710000000000178e+01 2.321940000000000115e+00 6.049409999999999510e-01 3.047610000000000152e+00 4.348370000000000068e+00 9.923730000000000828e+00 1.063390000000000057e+01 1.055940000000000012e+01
-5.172729999999999961e+01 8.068770000000000664e+00 3.804289999999999964e+03 3.820760000000000218e+03 9.997539999999999338e+01 5.164150000000000063e+01 1.234509999999999996e+00 6.053020000000000067e-01 3.039639999999999898e+00 9.949920000000000186e+01 2.481260000000000218e+03 1.197910000000000030e+00 4.358000000000000207e-01 4.722349999999999604e+00 6.785260000000000069e+00 9.348979999999999180e+00 1.603630000000000067e+01 1.144899999999999984e+01
-5.004749999999999943e+01 9.157980000000000231e+00 3.809199999999999818e+03 3.814889999999999873e+03 9.999450000000000216e+01 2.477789999999999964e+03 5.148240000000000371e+00 4.392659999999999898e-01 4.610289999999999999e+00 9.990399999999999636e+01 5.164130000000000109e+01 1.338270000000000015e-01 6.121579999999999799e-01 3.055769999999999875e+00 3.455080000000000151e+00 1.114209999999999923e+01 9.102850000000000108e+00 1.210019999999999918e+01
-4.876219999999999999e+01 7.967600000000000016e+00 3.813980000000000018e+03 3.818000000000000000e+03 9.968699999999999761e+01 2.488070000000000164e+03 5.730749999999999567e+00 4.605859999999999954e-01 4.617930000000000312e+00 9.980540000000000589e+01 5.164050000000000296e+01 1.868999999999999995e+00 6.125140000000000029e-01 3.035060000000000091e+00 3.190590000000000093e-02 8.568329999999999558e+00 1.392939999999999934e+01 1.038410000000000011e+01
-5.170879999999999654e+01 4.878980000000000317e+00 3.812789999999999964e+03 3.819309999999999945e+03 9.976990000000000691e+01 2.441329999999999927e+03 9.939050000000000662e-02 4.186610000000000054e-01 4.761829999999999785e+00 9.975549999999999784e+01 5.164350000000000307e+01 1.155599999999999961e-01 6.127099999999999769e-01 3.077170000000000183e+00 5.400339999999999918e+00 1.127439999999999998e+01 6.283419999999999561e+00 1.240370000000000061e+01
-5.200900000000000034e+01 6.858740000000000059e+00 3.813820000000000164e+03 3.815780000000000200e+03 9.998069999999999879e+01 2.438960000000000036e+03 3.088870000000000227e-01 4.333810000000000162e-01 4.678749999999999964e+00 9.995680000000000121e+01 5.164350000000000307e+01 3.598009999999999819e-01 6.032199999999999784e-01 3.072229999999999794e+00 1.757940000000000058e+00 8.948249999999999815e+00 1.318379999999999974e+01 8.905760000000000787e+00
-5.109300000000000352e+01 6.204189999999999650e+00 3.811579999999999927e+03 3.816610000000000127e+03 9.914839999999999520e+01 5.164770000000000039e+01 5.766750000000000043e+00 6.033490000000000242e-01 3.031190000000000051e+00 9.993059999999999832e+01 2.454889999999999873e+03 3.621010000000000062e+00 4.407360000000000166e-01 4.697759999999999714e+00 5.277770000000000294e+00 1.020420000000000016e+01 1.396330000000000027e+01 1.357060000000000066e+01
-5.004749999999999943e+01 9.157980000000000231e+00 3.809199999999999818e+03 3.814889999999999873e+03 9.999450000000000216e+01 2.477789999999999964e+03 5.148240000000000371e+00 4.392659999999999898e-01 4.610289999999999999e+00 9.990399999999999636e+01 5.164130000000000109e+01 1.338270000000000015e-01 6.121579999999999799e-01 3.055769999999999875e+00 3.455080000000000151e+00 1.114209999999999923e+01 9.102850000000000108e+00 1.210019999999999918e+01
-5.488020000000000209e+01 4.519639999999999880e+00 3.811969999999999800e+03 3.821039999999999964e+03 9.957210000000000605e+01 2.462210000000000036e+03 3.374750000000000139e+00 4.238609999999999878e-01 4.773489999999999789e+00 9.948329999999999984e+01 5.164430000000000121e+01 4.736390000000000100e+00 6.183340000000000503e-01 3.027260000000000062e+00 3.048869999999999969e+00 8.584210000000000562e+00 1.190150000000000041e+01 1.252749999999999986e+01
-5.165930000000000177e+01 5.039380000000000415e+00 3.812860000000000127e+03 3.814300000000000182e+03 9.923959999999999582e+01 5.163880000000000337e+01 4.236159999999999926e+00 6.096390000000000420e-01 3.038429999999999964e+00 9.979110000000000014e+01 2.445000000000000000e+03 3.324219999999999953e+00 4.342389999999999861e-01 4.705269999999999619e+00 3.747809999999999864e+00 9.176379999999999981e+00 2.157239999999999824e+01 9.344089999999999563e+00
-5.202669999999999817e+01 6.422069999999999723e+00 3.810179999999999836e+03 3.821119999999999891e+03 9.984980000000000189e+01 2.455250000000000000e+03 4.518970000000000375e+00 4.319169999999999954e-01 4.718420000000000059e+00 9.898040000000000305e+01 5.164500000000000313e+01 2.490310000000000024e+00 6.000370000000000426e-01 3.063989999999999991e+00 6.613789999999999836e+00 9.455719999999999459e+00 1.493779999999999930e+01 9.336819999999999453e+00
-5.337870000000000203e+01 5.332869999999999777e+00 3.810599999999999909e+03 3.815530000000000200e+03 9.994849999999999568e+01 5.163980000000000103e+01 4.038890000000000313e+00 6.140470000000000095e-01 3.063670000000000115e+00 9.933719999999999573e+01 2.442570000000000164e+03 3.322729999999999961e+00 4.178200000000000247e-01 4.708599999999999675e+00 6.915020000000000167e+00 1.068120000000000047e+01 1.109880000000000067e+01 8.616419999999999746e+00
-5.044069999999999965e+01 8.830399999999999139e+00 3.815329999999999927e+03 3.816099999999999909e+03 9.973139999999999361e+01 2.472809999999999945e+03 5.175830000000000375e+00 4.436760000000000148e-01 4.617469999999999963e+00 9.996680000000000632e+01 5.164050000000000296e+01 1.847699999999999898e+00 5.967249999999999499e-01 3.017450000000000188e+00 2.924030000000000129e+00 9.602190000000000225e+00 1.322799999999999976e+01 1.003720000000000034e+01
-4.815279999999999916e+01 9.388569999999999638e+00 3.814730000000000018e+03 3.821070000000000164e+03 9.972499999999999432e+01 2.502300000000000182e+03 3.252530000000000143e+00 4.695540000000000269e-01 4.622709999999999653e+00 9.999630000000000507e+01 5.164020000000000010e+01 6.052170000000000272e+00 6.075159999999999449e-01 2.986790000000000056e+00 3.427719999999999878e+00 9.973910000000000053e+00 1.467719999999999914e+01 9.181660000000000821e+00
-5.200900000000000034e+01 6.858740000000000059e+00 3.813820000000000164e+03 3.815780000000000200e+03 9.998069999999999879e+01 2.438960000000000036e+03 3.088870000000000227e-01 4.333810000000000162e-01 4.678749999999999964e+00 9.995680000000000121e+01 5.164350000000000307e+01 3.598009999999999819e-01 6.032199999999999784e-01 3.072229999999999794e+00 1.757940000000000058e+00 8.948249999999999815e+00 1.318379999999999974e+01 8.905760000000000787e+00
-5.101530000000000342e+01 7.058480000000000310e+00 3.811539999999999964e+03 3.817369999999999891e+03 9.954420000000000357e+01 5.164200000000000301e+01 3.740460000000000118e+00 6.035430000000000517e-01 3.063719999999999999e+00 9.931289999999999907e+01 2.435260000000000218e+03 3.224600000000000133e+00 4.353920000000000012e-01 4.740249999999999631e+00 6.427260000000000417e+00 9.001640000000000086e+00 9.143499999999999517e+00 1.093549999999999933e+01
-5.411670000000000158e+01 4.231720000000000148e+00 3.813500000000000000e+03 3.824210000000000036e+03 9.968059999999999832e+01 2.475110000000000127e+03 4.591590000000000060e+00 4.371189999999999798e-01 4.804210000000000313e+00 9.964790000000000703e+01 5.164500000000000313e+01 2.491229999999999833e+00 6.101619999999999822e-01 3.105030000000000179e+00 6.771770000000000067e+00 8.754730000000000345e+00 1.375750000000000028e+01 1.082240000000000002e+01
-5.157500000000000284e+01 6.924170000000000158e+00 3.808849999999999909e+03 3.820429999999999836e+03 9.951120000000000232e+01 5.164090000000000202e+01 3.843700000000000117e+00 6.076639999999999819e-01 3.024630000000000152e+00 9.975990000000000180e+01 2.480110000000000127e+03 4.637150000000000105e+00 4.580060000000000242e-01 4.673359999999999737e+00 8.293019999999999836e-01 8.816150000000000375e+00 1.296199999999999974e+01 8.293369999999999465e+00
-5.318990000000000151e+01 4.414589999999999570e+00 3.811690000000000055e+03 3.817929999999999836e+03 9.926300000000000523e+01 2.452769999999999982e+03 4.456120000000000303e+00 4.266969999999999930e-01 4.702679999999999971e+00 9.950589999999999691e+01 5.164500000000000313e+01 2.379020000000000135e+00 6.172520000000000229e-01 3.061139999999999972e+00 6.731069999999999887e+00 1.031680000000000064e+01 2.040859999999999985e+01 9.509140000000000370e+00
-5.020830000000000126e+01 8.701399999999999579e+00 3.816469999999999800e+03 3.817289999999999964e+03 9.952160000000000650e+01 2.443489999999999782e+03 5.728690000000000282e+00 4.574099999999999833e-01 4.659530000000000172e+00 9.989619999999999322e+01 5.164099999999999824e+01 4.500729999999999897e+00 6.092419999999999503e-01 3.018100000000000005e+00 8.476850000000000218e-01 9.045909999999999229e+00 1.753239999999999910e+01 1.005640000000000001e+01
-5.314320000000000022e+01 4.009960000000000413e+00 3.814289999999999964e+03 3.820039999999999964e+03 9.981149999999999523e+01 2.428710000000000036e+03 5.007679999999999687e+00 4.199069999999999747e-01 4.758469999999999978e+00 9.938039999999999452e+01 5.164569999999999794e+01 5.534530000000000005e-02 6.099010000000000264e-01 3.047750000000000181e+00 4.346759999999999735e+00 9.299530000000000740e+00 1.615030000000000143e+01 1.113090000000000046e+01
-5.612080000000000268e+01 4.016630000000000145e+00 3.810889999999999873e+03 3.820030000000000200e+03 9.987720000000000198e+01 5.164209999999999923e+01 4.304529999999999745e+00 6.035150000000000237e-01 3.042359999999999953e+00 9.883069999999999311e+01 2.487150000000000091e+03 3.329099999999999948e+00 4.277210000000000178e-01 4.774790000000000312e+00 7.194390000000000285e+00 9.646539999999999893e+00 1.244110000000000049e+01 7.747139999999999915e+00
-5.320600000000000307e+01 5.854700000000000237e+00 3.815050000000000182e+03 3.824599999999999909e+03 9.957150000000000034e+01 2.475280000000000200e+03 5.041109999999999758e+00 4.431530000000000191e-01 4.736679999999999779e+00 9.954879999999999995e+01 5.164710000000000178e+01 1.895510000000000028e+00 6.143309999999999604e-01 3.055219999999999825e+00 6.217649999999999899e+00 9.658620000000000871e+00 1.243110000000000070e+01 1.247300000000000075e+01
-5.415939999999999799e+01 5.223580000000000112e+00 3.820619999999999891e+03 3.819329999999999927e+03 9.952660000000000196e+01 2.472039999999999964e+03 3.164270000000000138e+00 4.149789999999999868e-01 4.740470000000000184e+00 9.951990000000000691e+01 5.164130000000000109e+01 6.144960000000000200e+00 6.090240000000000098e-01 3.059410000000000185e+00 6.405750000000000277e+00 9.834519999999999484e+00 5.531690000000000218e+00 1.093660000000000032e+01
-4.884049999999999869e+01 8.602529999999999788e+00 3.816179999999999836e+03 3.819989999999999782e+03 9.972910000000000252e+01 5.163569999999999993e+01 5.108080000000000176e+00 5.975009999999999488e-01 3.047330000000000094e+00 9.937640000000000384e+01 2.458010000000000218e+03 5.335989999999999789e+00 4.568280000000000118e-01 4.648649999999999949e+00 9.409260000000000401e-01 9.571229999999999905e+00 1.308799999999999919e+01 9.413990000000000080e+00
-4.967869999999999919e+01 8.859709999999999752e+00 3.808150000000000091e+03 3.815219999999999800e+03 9.997580000000000666e+01 5.164520000000000266e+01 3.880220000000000002e+00 6.033340000000000369e-01 3.023219999999999796e+00 9.986400000000000432e+01 2.467050000000000182e+03 3.201670000000000016e+00 4.670009999999999994e-01 4.625860000000000305e+00 3.231469999999999843e+00 9.581030000000000157e+00 1.458339999999999925e+01 1.212480000000000047e+01
-5.262630000000000052e+01 2.949450000000000127e+00 3.812949999999999818e+03 3.820849999999999909e+03 9.937959999999999638e+01 2.455280000000000200e+03 4.560679999999999623e+00 4.120360000000000134e-01 4.771959999999999980e+00 9.988750000000000284e+01 5.164500000000000313e+01 2.490720000000000045e+00 5.954490000000000061e-01 3.071670000000000122e+00 6.852299999999999613e+00 1.039090000000000025e+01 4.100900000000000212e+00 9.751450000000000173e+00
-5.119080000000000297e+01 7.702499999999999680e+00 3.816239999999999782e+03 3.822710000000000036e+03 9.999720000000000653e+01 5.164479999999999649e+01 1.306980000000000031e+00 5.995270000000000321e-01 3.051330000000000098e+00 9.981250000000000000e+01 2.457019999999999982e+03 2.771459999999999813e+00 4.462760000000000060e-01 4.688320000000000043e+00 5.117770000000000152e+00 1.121039999999999992e+01 1.120589999999999975e+01 9.849030000000000840e+00
-4.971000000000000085e+01 6.468479999999999563e+00 3.810599999999999909e+03 3.813690000000000055e+03 9.951970000000000027e+01 2.467099999999999909e+03 3.309340000000000170e+00 4.531850000000000045e-01 4.653389999999999915e+00 9.987690000000000623e+01 5.164430000000000121e+01 4.741410000000000124e+00 5.967869999999999564e-01 3.024459999999999926e+00 5.676400000000000112e+00 9.944200000000000372e+00 1.701289999999999836e+01 1.367089999999999961e+01
-4.817830000000000013e+01 8.436030000000000584e+00 3.814300000000000182e+03 3.815969999999999800e+03 9.955970000000000653e+01 2.467980000000000018e+03 5.534900000000000375e+00 4.577979999999999827e-01 4.608749999999999680e+00 9.981759999999999877e+01 5.164050000000000296e+01 1.744760000000000089e+00 6.029679999999999485e-01 3.050250000000000128e+00 5.356729999999999547e-01 9.239610000000000767e+00 1.810010000000000119e+01 1.091760000000000019e+01
-4.934060000000000201e+01 9.661279999999999646e+00 3.817989999999999782e+03 3.814099999999999909e+03 9.980180000000000007e+01 5.163649999999999807e+01 3.829050000000000065e+00 6.080830000000000402e-01 3.011289999999999800e+00 9.999630000000000507e+01 2.440059999999999945e+03 3.188880000000000159e+00 4.620330000000000270e-01 4.613080000000000069e+00 3.321250000000000036e-01 1.026859999999999928e+01 2.207229999999999848e+01 8.657799999999999940e+00
-4.882569999999999766e+01 9.441330000000000666e+00 3.813920000000000073e+03 3.816099999999999909e+03 9.975430000000000064e+01 2.448289999999999964e+03 5.580510000000000304e+00 4.686310000000000198e-01 4.624299999999999855e+00 9.979909999999999570e+01 5.164379999999999882e+01 1.799719999999999986e+00 6.110119999999999996e-01 3.016280000000000072e+00 5.453040000000000109e-01 1.057370000000000054e+01 1.810170000000000101e+01 1.152270000000000039e+01
-5.119639999999999702e+01 5.862129999999999619e+00 3.807599999999999909e+03 3.814659999999999854e+03 9.995369999999999777e+01 5.163989999999999725e+01 4.150079999999999991e+00 6.090980000000000283e-01 3.048470000000000013e+00 9.965160000000000196e+01 2.432820000000000164e+03 3.206030000000000157e+00 4.402860000000000107e-01 4.677120000000000388e+00 4.408050000000000246e+00 9.887729999999999464e+00 1.358019999999999960e+01 1.190349999999999930e+01
-5.208509999999999707e+01 6.413999999999999702e+00 3.813269999999999982e+03 3.814940000000000055e+03 9.989100000000000534e+01 2.414760000000000218e+03 6.037130000000000329e+00 4.321760000000000046e-01 4.744200000000000195e+00 9.949259999999999593e+01 5.164059999999999917e+01 2.061799999999999855e+00 6.140470000000000095e-01 3.013609999999999900e+00 3.282249999999999890e+00 9.699189999999999756e+00 1.418510000000000026e+01 1.170659999999999989e+01
-5.130429999999999779e+01 4.583380000000000010e+00 3.812650000000000091e+03 3.815599999999999909e+03 9.996479999999999677e+01 5.163499999999999801e+01 1.206830000000000069e+00 6.111450000000000493e-01 3.013110000000000177e+00 9.985460000000000491e+01 2.422610000000000127e+03 1.583560000000000079e+00 4.190440000000000276e-01 4.769239999999999924e+00 2.237039999999999917e+00 1.000730000000000075e+01 1.353960000000000008e+01 1.495700000000000074e+01
-4.885490000000000066e+01 8.836890000000000356e+00 3.814239999999999782e+03 3.817059999999999945e+03 9.982349999999999568e+01 5.164090000000000202e+01 4.114390000000000214e+00 6.122419999999999529e-01 3.027130000000000098e+00 9.958289999999999509e+01 2.432840000000000146e+03 3.277029999999999887e+00 4.468159999999999910e-01 4.634669999999999845e+00 1.122339999999999893e+00 8.308130000000000237e+00 1.421669999999999945e+01 9.875629999999999242e+00
-5.612080000000000268e+01 4.016630000000000145e+00 3.810889999999999873e+03 3.820030000000000200e+03 9.987720000000000198e+01 5.164209999999999923e+01 4.304529999999999745e+00 6.035150000000000237e-01 3.042359999999999953e+00 9.883069999999999311e+01 2.487150000000000091e+03 3.329099999999999948e+00 4.277210000000000178e-01 4.774790000000000312e+00 7.194390000000000285e+00 9.646539999999999893e+00 1.244110000000000049e+01 7.747139999999999915e+00
-5.236249999999999716e+01 5.563640000000000363e+00 3.814340000000000146e+03 3.821340000000000146e+03 9.956719999999999970e+01 2.436199999999999818e+03 5.671879999999999811e+00 4.323110000000000008e-01 4.729519999999999946e+00 9.976690000000000680e+01 5.164050000000000296e+01 1.822840000000000016e+00 6.027759999999999785e-01 3.045630000000000059e+00 7.140299999999999869e+00 7.977949999999999875e+00 8.641629999999999256e+00 1.310820000000000007e+01
-5.037250000000000227e+01 7.756160000000000387e+00 3.812349999999999909e+03 3.814969999999999800e+03 9.847610000000000241e+01 2.457909999999999854e+03 5.020489999999999675e+00 4.583249999999999824e-01 4.722780000000000200e+00 9.951720000000000255e+01 5.164500000000000313e+01 2.248600000000000154e+00 6.077580000000000204e-01 3.041339999999999932e+00 5.569539999999999935e+00 1.022310000000000052e+01 1.961980000000000146e+01 9.992300000000000182e+00
-4.867060000000000031e+01 9.074189999999999756e+00 3.812139999999999873e+03 3.814050000000000182e+03 9.977580000000000382e+01 2.435760000000000218e+03 4.564600000000000435e+00 4.432980000000000254e-01 4.666220000000000034e+00 9.982210000000000605e+01 5.163989999999999725e+01 4.255939999999999834e+00 5.990889999999999826e-01 3.032770000000000188e+00 4.178110000000000213e+00 9.673679999999999168e+00 1.771900000000000119e+01 1.233689999999999998e+01
-5.095439999999999969e+01 7.488929999999999865e+00 3.814679999999999836e+03 3.815280000000000200e+03 9.998609999999999332e+01 2.431159999999999854e+03 5.171350000000000335e+00 4.411930000000000018e-01 4.669439999999999813e+00 9.928509999999999991e+01 5.164130000000000109e+01 1.187409999999999993e-01 5.885029999999999983e-01 3.018600000000000172e+00 1.129960000000000075e+00 1.103449999999999953e+01 1.489809999999999945e+01 9.673909999999999343e+00
-5.080420000000000158e+01 9.241410000000000124e+00 3.813429999999999836e+03 3.816769999999999982e+03 9.967189999999999372e+01 5.164110000000000156e+01 5.059319999999999595e+00 6.082060000000000244e-01 3.009790000000000187e+00 9.961459999999999582e+01 2.458079999999999927e+03 5.505519999999999747e+00 4.443880000000000052e-01 4.632690000000000197e+00 6.642000000000000348e+00 8.829129999999999256e+00 1.398359999999999914e+01 6.987569999999999837e+00
-5.213329999999999842e+01 6.825759999999999827e+00 3.819599999999999909e+03 3.818590000000000146e+03 9.915099999999999625e+01 5.164209999999999923e+01 4.321710000000000385e+00 5.970779999999999976e-01 3.049370000000000136e+00 9.981520000000000437e+01 2.487139999999999873e+03 3.341089999999999893e+00 4.356789999999999830e-01 4.721849999999999881e+00 4.452139999999999986e+00 9.940780000000000172e+00 1.279119999999999990e+01 8.885529999999999262e+00
-5.337870000000000203e+01 5.332869999999999777e+00 3.810599999999999909e+03 3.815530000000000200e+03 9.994849999999999568e+01 5.163980000000000103e+01 4.038890000000000313e+00 6.140470000000000095e-01 3.063670000000000115e+00 9.933719999999999573e+01 2.442570000000000164e+03 3.322729999999999961e+00 4.178200000000000247e-01 4.708599999999999675e+00 6.915020000000000167e+00 1.068120000000000047e+01 1.109880000000000067e+01 8.616419999999999746e+00
-5.288459999999999894e+01 6.430909999999999904e+00 3.811219999999999800e+03 3.819320000000000164e+03 9.982920000000000016e+01 5.164090000000000202e+01 3.850760000000000183e+00 6.145049999999999679e-01 3.047470000000000123e+00 9.956390000000000384e+01 2.480110000000000127e+03 4.626750000000000362e+00 4.292429999999999857e-01 4.701080000000000148e+00 2.205850000000000033e-01 9.245480000000000587e+00 9.869659999999999656e+00 8.738870000000000360e+00
-5.022549999999999670e+01 7.349630000000000329e+00 3.812909999999999854e+03 3.815469999999999800e+03 9.974299999999999500e+01 2.438409999999999854e+03 5.156220000000000248e+00 4.267580000000000262e-01 4.680209999999999759e+00 9.998019999999999641e+01 5.164750000000000085e+01 4.519009999999999749e+00 6.051999999999999602e-01 3.029049999999999798e+00 3.369550000000000045e-01 1.131300000000000061e+01 1.255640000000000001e+01 1.316489999999999938e+01
-5.219519999999999982e+01 5.655820000000000292e+00 3.814590000000000146e+03 3.820789999999999964e+03 9.954309999999999548e+01 2.448079999999999927e+03 4.965080000000000382e+00 4.225039999999999907e-01 4.749710000000000321e+00 9.977899999999999636e+01 5.164500000000000313e+01 2.318709999999999827e+00 6.049189999999999845e-01 3.036900000000000155e+00 6.330250000000000377e+00 8.516209999999999170e+00 1.082029999999999959e+01 1.124220000000000041e+01
-5.076039999999999708e+01 6.550639999999999574e+00 3.815590000000000146e+03 3.818570000000000164e+03 9.960469999999999402e+01 2.438559999999999945e+03 5.545749999999999957e+00 4.183649999999999869e-01 4.714780000000000193e+00 9.938549999999999329e+01 5.163689999999999714e+01 5.988179999999999836e+00 5.946099999999999719e-01 3.058549999999999880e+00 7.537790000000000212e+00 1.134650000000000070e+01 1.187330000000000041e+01 1.056109999999999971e+01
-5.200900000000000034e+01 6.858740000000000059e+00 3.813820000000000164e+03 3.815780000000000200e+03 9.998069999999999879e+01 2.438960000000000036e+03 3.088870000000000227e-01 4.333810000000000162e-01 4.678749999999999964e+00 9.995680000000000121e+01 5.164350000000000307e+01 3.598009999999999819e-01 6.032199999999999784e-01 3.072229999999999794e+00 1.757940000000000058e+00 8.948249999999999815e+00 1.318379999999999974e+01 8.905760000000000787e+00
-5.147760000000000247e+01 7.080440000000000289e+00 3.813230000000000018e+03 3.819659999999999854e+03 9.977649999999999864e+01 2.477820000000000164e+03 5.164819999999999744e+00 4.473389999999999866e-01 4.692000000000000171e+00 9.996670000000000300e+01 5.164130000000000109e+01 1.231690000000000007e-01 6.033739999999999659e-01 3.066689999999999916e+00 2.920369999999999910e-01 8.835670000000000357e+00 8.640299999999999869e+00 1.352500000000000036e+01
-5.203979999999999961e+01 9.137700000000000600e+00 3.811690000000000055e+03 3.818989999999999782e+03 9.972010000000000218e+01 5.163980000000000103e+01 3.799249999999999794e+00 6.125209999999999821e-01 3.069100000000000161e+00 9.985639999999999361e+01 2.485119999999999891e+03 4.586920000000000108e+00 4.618920000000000248e-01 4.686469999999999914e+00 1.942639999999999922e+00 8.995359999999999800e+00 1.398770000000000024e+01 8.642950000000000799e+00
-5.153790000000000049e+01 6.295160000000000089e+00 3.813579999999999927e+03 3.816710000000000036e+03 9.995889999999999986e+01 5.164500000000000313e+01 2.741769999999999818e+00 6.154290000000000038e-01 3.009409999999999918e+00 9.931789999999999452e+01 2.467389999999999873e+03 4.003800000000000026e+00 4.532459999999999822e-01 4.696970000000000312e+00 5.600060000000000038e+00 1.020790000000000042e+01 1.340189999999999948e+01 1.456799999999999962e+01
-5.541020000000000323e+01 6.149140000000000050e+00 3.816750000000000000e+03 3.821869999999999891e+03 9.942650000000000432e+01 5.164639999999999986e+01 4.567540000000000155e+00 5.978229999999999933e-01 3.070840000000000014e+00 9.993049999999999500e+01 2.468050000000000182e+03 5.614150000000000418e+00 4.237850000000000228e-01 4.768869999999999720e+00 4.313250000000000028e+00 1.156569999999999965e+01 9.500140000000000029e+00 1.402549999999999919e+01
-4.814009999999999678e+01 1.294040000000000035e+01 3.816130000000000109e+03 3.818610000000000127e+03 9.894819999999999993e+01 2.445510000000000218e+03 4.683900000000000396e+00 4.677169999999999939e-01 4.638770000000000060e+00 9.978360000000000696e+01 5.164609999999999701e+01 2.355919999999999792e+00 6.002619999999999623e-01 3.046030000000000015e+00 3.811280000000000001e+00 1.016760000000000019e+01 2.002039999999999864e+01 9.557999999999999829e+00
-5.390659999999999741e+01 4.054260000000000197e+00 3.811980000000000018e+03 3.820150000000000091e+03 9.960819999999999652e+01 2.465300000000000182e+03 4.979190000000000005e+00 4.408650000000000069e-01 4.738889999999999603e+00 9.995589999999999975e+01 5.164710000000000178e+01 1.877629999999999910e+00 6.010259999999999492e-01 3.064729999999999954e+00 4.807109999999999772e+00 9.743850000000000122e+00 1.303790000000000049e+01 9.145469999999999544e+00
-5.080429999999999779e+01 4.654069999999999929e+00 3.807119999999999891e+03 3.816079999999999927e+03 9.948220000000000596e+01 5.163980000000000103e+01 4.064049999999999940e+00 6.160170000000000368e-01 3.018800000000000150e+00 9.953140000000000498e+01 2.442579999999999927e+03 3.365720000000000045e+00 4.362809999999999744e-01 4.718469999999999942e+00 6.915619999999999656e+00 9.866120000000000445e+00 1.723320000000000007e+01 1.097400000000000020e+01
