49610.532755	-33258	9	0
49612.471656	-33225	9	0
49655.311263	-33272	7	0
49728.227362	-33310	7	0
49729.22498	-33248	7	0
49730.234998	-33196	8	0
49739.265801	-33221	8	0
49750.245959	-33249	8	0
49751.243898	-33233	9	0
49753.24468	-33313	8	0
49755.249967	-33187	7	0
49765.257681	-33283	8	0
49766.25624	-33314	8	0
49766.265039	-33318	8	0
49767.2554	-33233	8	0
49903.542366	-33185	8	0
49903.551167	-33190	7	0
49904.574652	-33227	7	0
49906.60002	-33256	7	0
49906.60622	-33258	7	0
49907.558699	-33167	7	0
49908.590383	-33213	7	0
49909.573262	-33299	7	0
49910.590144	-33270	9	0
49910.601345	-33266	7	0
49969.384097	-33294	7	0
49969.5882	-33290	7	0
49970.434009	-33215	7	0
49970.628111	-33209	7	0
49971.441218	-33189	7	0
49971.61902	-33212	8	0
49972.351326	-33262	7	0
49972.358026	-33269	7	0
49974.398938	-33245	8	0
49975.429641	-33200	7	0
49976.442543	-33250	7	0
49976.598143	-33276	7	0
50021.290405	-33223	7	0
50021.448195	-33224	7	0
50022.364137	-33190	7	0
50022.458231	-33210	7	0
50023.295478	-33278	7	0
50023.429469	-33282	7	0
50023.441968	-33290	7	0
50024.310211	-33310	7	0
50024.428604	-33308	7	0
50025.258049	-33238	7	0
50025.451536	-33233	7	0
50026.289379	-33215	9	0
50026.440769	-33198	8	0
50027.399503	-33238	7	0
50027.443	-33280	7	0
50028.290541	-33320	7	0
50028.343937	-33316	7	0
50061.279015	-33294	7	0
50062.254426	-33332	7	0
50063.251736	-33292	7	0
50070.267495	-33296	8	0
50090.251231	-33222	9	0
50091.219749	-33277	7	0
50264.594107	-33273	8	0
50265.599893	-33292	7	0
50268.604647	-33253	7	0
50324.485699	-33291	7	0
50324.502099	-33289	7	0
50325.462024	-33254	7	0
50325.591528	-33250	7	0
50326.451549	-33191	7	0
50327.459572	-33218	7	0
50328.486795	-33286	7	0
50328.501195	-33288	7	0
50329.488015	-33267	7	0
50380.355467	-33272	7	0
50381.359111	-33208	7	0
50382.373154	-33232	7	0
50383.345397	-33296	7	0
50384.323139	-33294	7	0
50385.340078	-33206	7	0
50447.229536	-33309	9	0
50448.229648	-33252	7	0
50474.23207	-33208	7	0
50475.243801	-33213	7	0
50476.265832	-33305	7	0
50675.569681	-33300	7	0
50677.603672	-33187	9	0
50678.577014	-33218	7	0
50681.521432	-33194	7	0
50700.527405	-33305	7	0
50702.503523	-33227	7	0
50703.48133	-33202	7	0
50730.43665	-33294	7	0
50731.411316	-33274	7	0
50736.355322	-33220	8	0
50766.31189	-33213	7	0
50770.297177	-33222	8	0
50773.374726	-33317	7	0
50795.271201	-33255	8	0
50822.245798	-33247	7	0
50823.250014	-33310	7	0
50824.241232	-33307	7	0
51023.629608	-33250	7	0
51026.560096	-33288	8	0
51053.524757	-33220	8	0
51058.576485	-33197	7	0
51088.421158	-33213	7	0
51118.354823	-33227	7	0
51158.243508	-33313	7	0
51390.586734	-33305	8	0
51391.615399	-33242	7	0
51392.604161	-33191	7	0
51417.501535	-33210	7	0
51418.476765	-33197	7	0
51420.504621	-33291	8	0
51423.550495	-33260	7	0
51438.472858	-33224	7	0
51442.485544	-33252	7	0
51466.416757	-33286	7	0
51467.417414	-33285	7	0
51505.326424	-33297	8	0
51510.352697	-33243	7	0
51781.537609	-33201	7	0
51782.493539	-33207	7	0
51783.51297	-33276	7	0
51783.549872	-33277	8	0
51784.5139	-33297	8	0
51785.578729	-33227	7	0
51786.515453	-33193	7	0
51803.467971	-33215	7	0
51882.239728	-33292	8	0
52111.591808	-33199	7	0
52114.607024	-33296	7	0
52115.607194	-33214	7	0
52116.599263	-33192	7	0
52117.528726	-33262	7	0
52136.581321	-33223	7	0
52137.569667	-33175	7	0
52158.534707	-33194	7	0
52159.581023	-33258	7	0
52160.577636	-33315	7	0
52197.409466	-33220	7	0
52198.367024	-33304	7	0
52217.421154	-33216	7	0
52250.316391	-33283	8	0
52488.589618	-33194	7	0
52532.514001	-33308	8	0
52533.510702	-33308	8	0
52561.308937	-33250	7	0
52565.465356	-33232	7	0
52612.356694	-33266	8	0
52833.607987	-33315	7	0
52852.620554	-33196	7	0
52858.587011	-33300	8	0
52887.53981	-33275	7	0
56451.8386244	-33146.0221	0.354	1
56451.84400682	-33146.3158	0.348	1
56451.84975964	-33146.8392	0.292	1
56468.78930921	-33141.9911	0.326	1
56468.79675199	-33143.3906	0.258	1
56468.80456517	-33141.8687	0.378	1
56468.81330436	-33140.9228	0.498	1
56468.91592906	-33131.3505	0.274	1
56468.92228378	-33130.9697	0.252	1
56468.92885842	-33131.1783	0.248	1
56468.93507425	-33131.241	0.25	1
56468.94123219	-33131.7547	0.247	1
56468.94769109	-33131.8872	0.254	1
56506.82588371	-33145.3705	0.558	1
56506.83340732	-33146.005	0.583	1
56508.77796914	-33146.0807	0.361	1
56508.78406904	-33145.6788	0.388	1
56508.79022681	-33147.132	0.368	1
56508.79633828	-33147.8234	0.333	1
56508.80249605	-33149.3095	0.312	1
56508.8087117	-33149.3961	0.298	1
56508.81498522	-33148.9604	0.289	1
56508.82101567	-33150.3122	0.272	1
56508.82717344	-33149.4565	0.283	1
56508.83333121	-33150.8786	0.279	1
56508.83948899	-33150.8276	0.294	1
56508.84565833	-33150.6134	0.285	1
56508.8518161	-33152.1099	0.27	1
56508.85803175	-33152.3563	0.292	1
56508.86407378	-33152.9352	0.27	1
56508.87004635	-33153.2516	0.291	1
56508.87655137	-33154.1963	0.327	1
56508.8823156	-33154.2149	0.308	1
56508.88893636	-33153.8506	0.33	1
56508.89485106	-33154.7502	0.307	1
56540.67364827	-33144.8813	0.336	1
56540.68104422	-33143.8277	0.338	1
56540.68837074	-33142.74	0.377	1
56540.69497964	-33142.626	0.429	1
56544.59546206	-33168.3239	0.456	1
56544.60277696	-33169.2475	0.391	1
56544.61002241	-33168.7764	0.327	1
56544.61734887	-33167.9593	0.32	1
56544.6246059	-33168.492	0.33	1
56544.6317819	-33166.6233	0.365	1
56544.63916624	-33166.4198	0.365	1
56544.64648114	-33165.1892	0.435	1
56544.65414326	-33164.1281	0.487	1
56544.66133083	-33164.2106	0.547	1
56544.66815961	-33162.2957	0.699	1
56544.67598377	-33163.2359	0.536	1
56544.68372691	-33163.0061	0.454	1
56565.52996408	-33185.102	0.426	1
56565.53377187	-33185.0372	0.41	1
56565.53757966	-33186.0088	0.483	1
56565.54249854	-33184.5784	0.414	1
56565.54810027	-33184.2958	0.355	1
56565.55367886	-33184.8343	0.321	1
56565.55930374	-33183.6662	0.357	1
56565.5649402	-33183.5091	0.315	1
56565.57035675	-33183.8152	0.289	1
56565.57615524	-33183.299	0.291	1
56565.58157179	-33182.0157	0.283	1
56565.58711566	-33182.6577	0.279	1
56565.59269425	-33181.2371	0.285	1
56565.59836542	-33181.6356	0.248	1
56565.60389772	-33181.3321	0.263	1
56565.6094763	-33180.2105	0.271	1
56565.61506646	-33180.7374	0.26	1
56565.62064505	-33181.1154	0.263	1
56565.6262815	-33180.6326	0.247	1
56565.63180222	-33179.5287	0.253	1
56565.63738081	-33180.2039	0.242	1
56565.64300569	-33178.8355	0.246	1
56565.64848011	-33178.1373	0.25	1
56565.65411657	-33178.1107	0.232	1
56565.65948682	-33178.6748	0.245	1
56565.66527374	-33177.1417	0.254	1
56565.67091019	-33176.354	0.263	1
56565.67659294	-33175.6673	0.239	1
56565.68195163	-33175.2367	0.251	1
56565.68753021	-33175.0519	0.228	1
56565.69316667	-33174.9583	0.229	1
56565.69874525	-33174.2175	0.219	1
56565.70433541	-33173.9195	0.221	1
56565.709914	-33174.1444	0.222	1
56565.71544629	-33172.5966	0.234	1
56565.72117533	-33171.313	0.228	1
56565.72660346	-33171.2517	0.218	1
56565.73228621	-33171.3859	0.228	1
56565.73783007	-33170.1798	0.248	1
58274.86011069	-33167.9433	0.286	1
58274.86750716	-33167.4739	0.295	1
58274.87439434	-33167.3673	0.306	1
58274.8824043	-33166.1125	0.274	1
58274.88927989	-33166.036	0.233	1
58274.8968037	-33165.1443	0.229	1
58274.90374875	-33164.5981	0.248	1
58274.91133043	-33164.2692	0.209	1
58274.91836808	-33163.7428	0.203	1
58290.81823011	-33187.805	0.192	1
58290.82879818	-33188.3497	0.187	1
58290.83947041	-33188.7041	0.166	1
58290.84920507	-33189.6966	0.181	1
58290.85627744	-33189.6105	0.221	1
58290.86172932	-33189.7877	0.203	1
58290.86735481	-33189.7528	0.213	1
58290.87292243	-33189.6142	0.206	1
58290.88041152	-33190.722	0.17	1
58290.88522675	-33190.9657	0.768	1
58290.88902339	-33190.7119	0.202	1
58290.89444053	-33191.1602	0.191	1
58290.90011233	-33191.249	0.192	1
58290.90569152	-33191.4891	0.185	1
58290.91107394	-33190.9188	0.222	1
58290.91487058	-33191.5791	0.222	1
58290.91873666	-33192.269	0.223	1
58290.92253328	-33192.7438	0.239	1
58290.92636464	-33191.8505	0.254	1
58290.930196	-33191.9795	0.231	1
58308.78827291	-33161.6559	0.193	1
58308.7988409	-33160.8537	0.187	1
58308.80918897	-33159.5933	0.236	1
58308.82070611	-33157.9841	0.248	1
58308.83137828	-33157.7899	0.237	1
58308.84215462	-33156.4828	0.208	1
58308.85263001	-33155.637	0.236	1
58308.86360313	-33154.5653	0.206	1
58308.87437947	-33154.7807	0.205	1
58308.88516739	-33153.5134	0.206	1
58308.89573538	-33152.1043	0.193	1
